Age,Work-class,Fnlwgt,Education,Education-num,Marital-stat,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,"<=50k, >50k"
50,1,166565,2,9,2,10,2,1,1,0,0,50,1,0
30,2,173854,2,9,2,7,2,1,1,0,0,60,1,0
25,1,189219,1,13,1,6,4,1,0,0,0,40,1,0
24,1,210781,1,13,1,13,1,1,0,0,0,40,24,0
59,5,171328,2,9,6,11,6,2,0,0,2339,40,1,0
45,1,199832,1,13,2,1,2,1,1,0,0,15,1,0
64,1,251292,12,3,6,5,6,1,0,0,0,20,13,0
61,1,122246,14,8,2,5,3,1,0,0,0,40,1,0
42,1,190767,8,11,3,12,5,1,0,0,0,40,1,0
28,1,278736,12,3,2,10,2,1,1,0,0,40,21,0
53,1,124963,2,9,3,3,1,1,1,0,0,40,1,0
33,2,167476,3,7,3,3,1,1,1,0,0,7,1,0
34,5,246104,4,14,2,4,2,2,1,0,0,40,1,0
41,1,171615,6,10,2,5,2,1,1,0,0,48,1,0
67,1,264095,6,10,2,3,2,1,1,9386,0,24,13,1
46,1,177114,7,12,5,4,5,1,0,0,0,27,1,0
32,1,146154,2,9,2,6,3,1,0,0,0,40,1,0
41,1,198196,2,9,2,8,2,1,1,0,0,40,1,0
30,1,79712,1,13,2,4,2,4,1,0,0,40,1,0
54,2,154785,1,13,3,2,1,1,1,0,0,50,1,0
33,1,182423,2,9,3,5,5,2,1,0,0,40,1,0
20, ,347292,2,9,1, ,4,1,1,0,0,32,1,0
34,1,118584,1,13,1,2,1,1,0,0,0,40,1,0
20,1,219835,6,10,1,6,4,1,1,0,0,30, ,0
17, ,148769,2,9,1, ,4,2,1,0,0,40,1,0
45,1,197418,6,10,3,1,1,1,0,0,0,48,1,0
21,1,253190,2,9,1,5,4,1,1,0,0,40,1,0
25,1,192273,1,13,2,4,2,1,1,0,0,40,1,0
38,1,129573,2,9,2,7,2,1,1,0,0,41,1,0
17,1,173807,3,7,1,7,4,1,0,0,0,15,1,0
35,1,217893,2,9,3,6,1,1,0,0,0,30,1,0
38,1,102938,1,13,2,7,2,1,1,0,0,40,1,0
48,5,407495,7,12,2,11,2,1,1,0,0,56,1,1
25,1,50053,2,9,1,5,1,2,1,0,0,40,9,0
57,1,233382,4,14,1,2,1,1,1,0,0,40,13,0
32,1,270968,1,13,3,2,1,1,0,0,0,50,1,1
39,5,272166,1,13,6,4,1,2,1,0,0,30,1,0
23,1,199915,1,13,1,1,4,1,0,0,0,35,1,0
21,1,305781,2,9,1,3,5,1,1,0,0,45,1,0
47,1,107682,2,9,3,1,5,1,0,0,0,48,1,0
25,1,188507,9,4,1,10,6,1,0,0,0,40,25,0
18, ,28311,3,7,1, ,4,1,0,0,0,35,1,0
41,4,197069,6,10,4,1,1,2,1,4650,0,40,1,0
19,1,177839,2,9,1,5,4,1,0,0,0,15,1,0
24,1,77665,2,9,1,7,1,1,1,0,0,42,1,0
57,1,127728,1,13,2,2,2,1,1,15024,0,50,1,1
51, ,172175,10,16,1, ,1,1,1,0,2824,40,1,1
32,1,106742,2,9,2,8,2,1,1,0,0,40,1,0
28,2,192838,8,11,2,7,2,1,1,0,0,45,1,0
40,1,79531,1,13,2,2,2,1,1,0,0,75,1,1
21,6,337766,6,10,1,4,4,1,1,0,0,20,1,0
45,2,33234,1,13,2,6,2,1,1,0,0,40,1,1
17, ,34088,14,8,1, ,4,1,0,0,0,25,1,0
55,1,176904,13,6,2,8,2,1,1,0,0,50,1,0
42,1,172148,6,10,2,1,2,2,1,0,0,40,1,0
49,1,199058,2,9,2,1,2,1,1,0,0,38,1,0
38,1,48093,2,9,2,3,2,1,1,0,0,40,1,0
50,1,143664,1,13,1,2,1,1,1,0,0,40,1,0
47,1,168337,2,9,2,10,2,1,1,0,0,48,1,1
43,1,195212,1,13,2,2,3,2,0,0,0,40, ,0
39,1,230329,1,13,2,6,2,1,1,0,0,40,5,1
42,1,376072,2,9,2,8,2,1,1,0,0,30,1,0
32,1,430175,2,9,3,7,6,2,0,0,0,50,1,0
44,4,240628,7,12,3,2,1,1,0,2354,0,40,1,0
50,3,158294,11,15,2,4,2,1,1,99999,0,80,1,1
55,1,28735,2,9,3,1,5,4,0,0,0,45,1,0
37,1,167482,2,9,1,10,4,1,1,0,0,40,1,0
59,1,113203,2,9,3,1,1,1,0,0,0,40,1,0
56,1,103948,3,7,2,8,2,1,1,0,0,40,1,0
33,2,310525,14,8,1,7,1,2,1,0,0,32,1,0
35,1,105138,1,13,2,12,2,1,1,0,0,40,1,1
44,1,153489,2,9,1,5,5,1,1,0,0,40,1,0
57,6,254949,2,9,2,2,2,1,1,0,0,40,1,1
31,1,118149,6,10,1,2,1,2,0,0,0,40,1,0
18,1,267965,3,7,1,6,1,1,0,0,0,15,1,0
43,1,50646,2,9,2,7,2,1,1,0,0,70,1,0
33,1,147700,2,9,2,7,2,4,1,0,0,40,1,0
18,1,446771,6,10,1,1,4,1,1,0,0,25,1,0
47,1,168262,1,13,1,1,4,1,1,0,0,40,1,0
53,1,117058,2,9,3,5,5,1,0,0,0,40,1,0
59,2,140957,8,11,1,2,1,1,1,0,0,35,1,1
35,1,186126,4,14,2,4,2,1,1,0,0,38, ,0
49,1,268234,13,6,2,2,2,1,1,0,0,40,1,0
26,1,485117,7,12,1,7,1,1,1,0,0,40,1,0
25,1,31350,2,9,1,3,1,1,1,0,0,60,3,0
36,6,210830,4,14,1,4,4,1,0,0,0,30,1,0
29,1,196420,2,9,1,2,1,1,0,0,0,45,1,0
52,1,172165,13,6,3,5,6,1,0,0,0,25,1,0
50,2,186565,1,13,2,6,2,1,1,0,0,50,1,0
22,1,119359,1,13,1,2,4,3,0,0,0,40,1,0
44,2,109684,4,14,3,2,5,1,0,0,0,40,1,0
32,1,169589,8,11,2,3,2,1,1,0,0,40,1,1
49,1,125421,2,9,3,1,5,1,0,0,0,38,1,0
31,1,500002,16,2,2,9,2,1,1,0,0,45,21,0
33,1,224141,2,9,2,5,2,1,1,0,0,40,1,0
50,1,113290,2,9,2,6,3,1,0,0,0,15,1,0
62, ,123992,2,9,2, ,2,1,1,0,0,40,1,0
26,1,58098,6,10,1,1,1,1,0,0,1974,40,1,0
46, ,37672,2,9,3, ,1,1,0,0,0,15,1,0
55,1,198145,1,13,2,4,2,1,1,7298,0,40,1,1
49,4,35406,2,9,5,2,1,1,0,0,0,20,1,0
22,1,199419,2,9,2,6,3,1,0,0,0,40,1,0
43,1,145441,1,13,2,2,2,1,1,0,0,38,1,1
58,1,238438,6,10,2,4,2,1,1,0,0,42,1,0
48,6,212954,4,14,2,4,2,1,1,15024,0,40,1,1
21,1,56582,3,7,1,5,4,1,1,0,0,50,1,0
67,5,176931,9,4,5,5,1,1,0,0,0,20,1,0
39,2,188571,3,7,2,8,2,1,1,0,0,40,1,0
52,4,312500,8,11,3,9,1,1,0,0,0,40,1,0
25,1,278404,1,13,1,4,1,1,1,0,0,40,1,0
27,2,114225,6,10,1,2,1,1,1,0,0,60,1,1
18,1,184016,3,7,1,6,4,1,0,0,0,20,1,0
41,5,183009,2,9,2,8,2,2,1,0,0,40,1,1
59,1,205759,10,16,1,4,1,1,1,0,0,50,1,0
23,1,462294,7,12,1,5,4,2,1,0,0,44,1,0
42,1,102085,2,9,3,5,4,1,0,0,0,15,1,0
54,2,83311,11,15,2,4,2,1,1,0,0,30,1,1
39,1,248694,2,9,1,7,1,1,1,0,0,60,1,0
57,5,190747,5,5,2,5,2,1,1,0,0,40,1,0
51,1,162988,13,6,3,5,5,1,0,0,0,25,1,0
31,2,156890,9,4,2,7,2,1,1,0,0,40,1,0
24,1,310380,6,10,4,1,4,2,0,0,0,45,1,0
35,1,172186,6,10,1,7,4,1,1,0,0,40,1,0
26,1,311497,1,13,1,2,1,1,0,0,0,40,1,0
42,3,443508,10,16,2,4,2,1,1,0,0,45,1,1
31,1,152156,2,9,2,7,2,1,1,0,0,45,1,0
46,1,155890,1,13,2,8,2,1,1,0,0,40,1,1
38,6,312528,1,13,2,2,2,1,1,0,0,37,1,0
51,1,282744,1,13,2,9,2,1,1,0,0,40,5,0
27,1,205145,2,9,2,10,2,1,1,0,0,40,1,0
33, ,119918,1,13,1, ,1,2,1,0,0,45, ,0
22,1,401451,6,10,2,8,2,1,1,0,0,48,1,1
72, ,173427,2,9,2, ,2,1,1,0,0,40,13,0
25,1,189027,1,13,1,3,4,1,1,0,0,40,1,0
58,2,35551,1,13,2,2,2,1,1,0,0,70,1,1
23,1,42706,6,10,1,4,1,1,1,0,0,45,1,0
63,1,106910,12,3,5,5,6,3,0,0,0,19,16,0
23,1,53245,5,5,6,5,1,1,1,0,0,40,1,0
51,1,221672,4,14,2,6,2,1,1,15024,0,50,1,1
75,1,71898,15,1,1,13,1,3,0,0,0,48,16,0
52,1,222107,6,10,3,6,5,1,0,0,0,50,1,0
69,1,277588,2,9,2,6,2,1,1,0,0,10,1,0
52,1,178983,10,16,2,4,2,1,1,0,0,40, ,1
40,4,391744,2,9,1,1,5,2,0,0,0,40,1,0
34,1,418020,10,16,2,4,2,1,1,0,0,50,1,1
21,6,39236,6,10,1,4,1,1,0,0,0,8,1,0
30,1,86808,1,13,1,4,6,1,0,0,0,40,1,0
46,1,147640,12,3,2,8,2,4,1,0,1902,40,1,0
21,1,184756,6,10,1,1,4,1,0,0,0,16,1,0
44,1,191256,2,9,2,10,2,1,1,0,0,40,1,0
51,6,105943,2,9,2,1,3,1,0,3908,0,40,1,0
40,1,101272,2,9,3,1,1,1,0,0,0,32,1,0
33,6,175023,2,9,2,11,2,1,1,0,0,37,1,0
22,2,357612,2,9,2,7,2,1,1,0,0,60,1,0
23,1,82777,2,9,2,2,2,1,1,0,0,30,1,0
75,2,218521,6,10,4,7,1,1,1,0,0,30,1,0
55,1,179534,3,7,5,3,5,1,0,0,0,40,1,0
24, ,33339,6,10,1, ,4,1,1,0,0,20,1,0
45,1,148549,6,10,3,7,1,1,1,27828,0,56,1,1
31,1,198069,2,9,1,5,4,1,1,0,0,24,1,0
49,1,236586,2,9,2,1,2,1,1,0,0,40,1,1
26,5,167261,1,13,1,4,1,1,0,0,0,40,1,0
61,1,160942,4,14,2,6,2,1,1,3103,0,50,1,0
44,1,107584,4,14,2,1,2,1,1,3908,0,50,1,0
28,5,251854,6,10,1,1,5,2,0,0,0,40,1,0
79, ,163140,2,9,2, ,2,1,1,0,0,40,1,1
51,1,302579,2,9,3,5,6,2,0,0,0,30,1,0
44,3,64632,10,16,2,4,2,1,1,0,0,60,1,0
24,1,83141,1,13,1,2,1,1,1,0,0,40,1,0
46,3,326048,6,10,2,2,2,1,1,0,0,40,1,1
36,1,83471,2,9,5,5,5,3,0,0,0,20,1,0
23,1,170070,14,8,1,5,1,1,0,0,0,38,1,0
25,1,207875,9,4,2,3,2,1,1,0,0,40,21,0
48,1,119722,6,10,2,6,2,2,1,0,0,8,1,0
18,1,335665,3,7,1,5,6,2,0,0,0,24,1,0
25,1,212522,2,9,1,7,6,1,1,0,0,40,1,0
19,1,42069,2,9,1,8,4,1,1,2176,0,45,1,0
26, ,131777,1,13,2, ,2,1,1,0,2002,40,1,0
33,1,236396,2,9,1,1,4,1,1,0,0,35,1,0
42,1,159911,2,9,3,5,5,1,0,0,0,40,1,0
22,1,133833,6,10,1,1,4,1,0,0,0,40,1,0
36,1,226947,1,13,2,4,2,1,1,0,0,40,1,1
33,1,174201,2,9,1,3,4,1,1,0,0,40,1,0
34,2,49707,2,9,2,2,2,1,1,0,0,70,1,0
33,1,201988,4,14,2,4,2,1,1,0,0,45,1,0
62,2,162347,11,15,2,4,2,1,1,0,0,15,1,1
30,1,182833,6,10,1,2,4,2,0,0,0,40,1,0
22,1,383603,6,10,1,1,4,1,0,0,0,40,1,0
34,1,70466,8,11,3,7,1,1,1,0,0,40,1,0
43,1,184846,2,9,5,10,5,1,0,0,0,60,1,0
25,1,176756,1,13,1,7,4,1,1,0,0,40,1,0
35,1,112512,2,9,5,5,4,1,0,0,0,40,1,0
28,1,137296,7,12,1,5,1,2,0,0,0,40,1,0
28,1,37821,6,10,3,6,5,1,0,0,0,45,1,0
25,1,295108,2,9,1,3,5,2,0,0,0,25,1,0
40,1,408717,2,9,2,7,2,1,1,0,0,40,1,1
35,1,255635,5,5,2,7,2,4,1,0,0,40,21,0
48,2,177783,9,4,1,9,1,1,1,0,0,50,1,0
63,2,179400,2,9,2,7,2,1,1,2290,0,20,1,0
31,1,240283,1,13,2,1,3,1,0,0,0,40,1,1
36,1,410034,7,12,2,7,2,1,1,0,0,45,1,0
39,1,180667,6,10,2,10,2,1,1,0,0,40,1,0
24,1,196332,2,9,1,5,4,2,0,0,0,40,1,0
32,5,159187,1,13,1,4,1,1,1,0,0,35,1,0
46,1,225065,15,1,2,10,3,1,0,0,0,40,21,0
19,1,178147,2,9,1,6,4,1,1,0,0,35,1,0
30,1,272669,6,10,1,12,1,3,1,0,0,40,1,0
35,1,347491,8,11,1,7,1,1,1,0,0,40,1,0
23, ,146399,1,13,1, ,1,1,1,0,0,55,1,0
33,1,75167,2,9,2,8,2,1,1,0,0,55,1,0
25,1,133373,2,9,6,7,1,1,1,0,0,40,1,0
64,5,84737,2,9,2,5,2,3,1,0,0,35,1,1
18,1,96483,2,9,1,5,4,3,0,0,0,20,1,0
59,1,368005,3,7,2,7,2,1,1,0,0,40,1,0
45,6,36032,2,9,3,11,5,2,0,0,0,40,1,0
30,1,174215,10,16,1,4,1,1,0,0,0,15,1,0
24,1,228772,12,3,1,10,6,1,0,0,0,40,21,0
22,1,242912,2,9,1,5,5,1,0,0,0,35,1,0
49,3,86701,6,10,2,7,2,3,1,0,0,56,1,1
35,1,166549,14,8,2,10,2,1,1,0,0,40,1,0
48,5,121622,4,14,1,4,5,1,0,0,1380,40,1,0
18,1,201613,14,8,1,6,4,1,0,0,0,20,1,0
35,1,29874,6,10,2,3,2,1,1,0,0,40,1,0
27,1,168138,2,9,1,2,4,1,1,0,0,40,1,0
28,1,162404,1,13,1,7,1,2,1,0,0,60,1,0
21, ,162160,6,10,1, ,4,3,1,0,0,40,28,0
26,1,139116,6,10,1,5,4,2,0,0,0,50,1,0
44,1,192381,1,13,2,4,2,1,1,0,1848,40,1,1
39,1,370585,2,9,6,10,1,2,1,0,0,40,1,0
40,6,151038,1,13,3,7,1,1,1,0,0,40,1,0
70,2,36311,1,13,2,4,2,1,1,20051,0,35,1,1
34,1,271933,4,14,1,2,5,1,0,0,0,50,1,0
34,1,182401,7,12,3,1,1,2,1,0,0,40,1,0
66,1,234743,6,10,2,2,2,1,1,0,0,50,1,0
40,1,182140,2,9,6,8,5,2,1,0,0,40,1,0
61,2,215591,2,9,2,2,2,1,1,0,1887,40,1,1
59,2,96459,9,4,2,7,2,1,1,0,0,40,1,0
28, ,205562,4,14,1, ,1,2,0,0,0,40,1,0
47,1,188081,2,9,2,10,2,1,1,0,0,40,1,1
33,6,121245,1,13,2,4,2,1,1,0,0,60,1,1
18,1,127273,3,7,1,5,6,1,1,0,0,20,1,0
25,1,114345,5,5,1,7,5,1,1,914,0,40,1,0
22,1,341227,6,10,1,1,1,1,1,0,0,20,1,0
40,5,166893,1,13,2,11,2,2,1,0,0,40,1,1
68, ,65730,2,9,2, ,2,1,1,0,0,25,1,0
30,1,145231,7,12,3,1,4,1,0,0,1762,40,1,0
73,2,102510,9,4,2,9,2,1,1,6418,0,99,1,1
45,2,285335,9,4,2,7,2,1,1,0,0,10,1,0
23,1,177087,3,7,1,1,5,2,1,0,0,35,1,0
40,1,240504,1,13,2,6,2,1,1,0,0,45,1,1
39,1,218490,1,13,2,2,2,1,1,0,1977,40,1,1
23,1,384651,6,10,2,3,2,1,1,0,0,40,1,0
51,1,189551,2,9,3,7,4,2,1,0,0,40,1,0
53,1,194791,2,9,2,9,2,1,1,0,0,45,1,0
24,1,194630,1,13,1,12,1,1,1,0,0,35,1,0
53,1,177647,1,13,3,2,5,1,1,0,0,40,1,0
49,2,51620,10,16,2,4,2,1,1,0,0,60,1,0
34,1,251421,2,9,2,7,2,1,1,0,0,40,1,0
37,2,180477,2,9,2,7,2,1,1,0,0,47,1,0
40,6,391736,8,11,2,7,2,1,1,0,0,40,1,0
23,6,170091,6,10,1,4,4,1,0,0,0,6,1,0
36,1,175360,4,14,1,1,1,1,1,13550,0,50,1,1
35,1,276153,1,13,1,12,1,3,0,4650,0,40,1,0
53,4,105788,1,13,3,2,5,2,0,0,0,50,1,1
42,5,248476,6,10,3,8,1,1,1,0,0,65,1,1
32,1,168443,4,14,2,2,3,1,0,0,0,40,1,0
33,1,120201,2,9,3,1,4,4,0,0,0,65,1,0
59,1,114678,2,9,1,7,1,2,1,0,0,60,1,0
36,1,167440,6,10,2,10,2,1,1,0,0,44,1,0
37,2,265266,11,15,2,4,2,1,1,0,0,40,13,1
31,1,212235,6,10,1,6,1,1,1,0,0,45,1,0
46,1,44671,1,13,2,11,2,1,1,0,0,40,1,0
44,6,87282,1,13,1,4,1,3,0,0,0,38,1,0
27,1,112754,1,13,2,2,2,1,1,0,1485,60,1,1
29,2,322238,2,9,1,9,1,1,1,0,0,40,1,0
39,1,65382,6,10,2,2,2,1,1,0,0,40,1,0
62,2,115176,2,9,2,9,2,1,1,0,0,65,1,0
48,2,162236,4,14,5,2,5,1,0,0,0,40, ,1
42,1,409902,2,9,1,2,5,2,0,0,0,25,1,0
60,5,204062,4,14,2,4,2,1,1,0,0,48,1,1
35,1,283305,1,13,1,2,1,1,0,0,0,40,1,0
39,1,435638,6,10,1,10,1,1,1,0,0,40,1,0
34,3,114733,7,12,2,1,3,1,0,0,0,36,1,0
22,1,162343,6,10,1,1,6,2,1,0,0,22,1,0
18, ,195981,2,9,5, ,4,1,1,0,0,40,1,0
44,1,79531,8,11,2,7,2,1,1,0,0,40,1,1
44,6,395078,2,9,3,1,1,1,0,0,0,40,1,0
49,5,159641,1,13,3,2,5,1,0,0,625,40,1,0
21,1,159567,2,9,1,10,1,1,1,0,0,50,1,0
49,1,133917,8,11,1,6,6,2,1,0,0,40, ,0
52,1,196894,3,7,6,3,5,1,1,0,0,40,1,0
39,5,132879,1,13,2,4,2,1,1,0,1887,40,1,1
23,1,190290,1,13,1,4,4,1,1,0,0,40,1,0
54,1,102828,2,9,2,7,2,1,1,0,0,49,1,0
31,1,128493,2,9,3,5,1,1,0,0,0,25,1,0
30,6,290677,4,14,1,1,1,2,0,0,0,20,1,0
21,1,283757,6,10,1,6,4,1,1,0,0,40,1,0
38,5,169104,1,13,2,11,2,3,1,0,0,40,16,1
51,1,171409,6,10,2,8,2,1,1,0,0,40,1,1
34,2,319165,10,16,2,4,2,1,1,0,0,50,1,1
22,1,203182,1,13,1,2,5,1,0,0,0,30,1,0
20, ,211968,6,10,1, ,4,1,0,0,0,45,1,0
26,1,215384,1,13,1,2,1,1,1,0,1974,55,1,0
26,1,166666,6,10,1,5,1,1,0,0,0,35,1,0
41,1,156566,6,10,2,7,2,1,1,0,0,40,1,1
35,1,140564,1,13,2,6,2,1,1,0,0,40,1,1
27,5,322208,6,10,1,8,4,1,1,0,0,40,1,0
65,1,420277,6,10,2,11,2,1,1,0,0,40,1,0
31,1,123430,3,7,2,9,2,1,1,0,0,65,21,0
45,3,151584,11,15,2,4,2,1,1,0,0,35,1,1
37,2,348960,7,12,2,8,2,1,1,0,0,50,1,1
47,1,168232,2,9,2,8,2,1,1,0,1887,45,1,1
47,3,201699,7,12,2,2,2,1,1,0,0,50,1,1
33,1,511517,2,9,2,4,2,1,1,0,0,40,1,0
40,1,118001,13,6,2,7,2,2,1,0,0,40,1,0
38,1,193961,6,10,2,7,2,3,1,0,0,40,16,1
21,1,32732,6,10,1,6,1,1,1,0,0,40,1,0
40,1,223548,2,9,2,1,2,1,1,0,0,40,21,0
33,1,389932,2,9,3,8,1,2,1,0,0,55,1,0
29,1,102345,6,10,1,12,1,1,1,0,0,52,1,0
41,1,107584,6,10,6,8,1,1,1,0,0,35,1,0
20, ,34321,6,10,1, ,4,1,0,0,0,30,1,0
20,6,39478,6,10,1,2,4,1,1,0,0,54,1,0
34,2,276221,13,6,2,9,2,1,1,0,0,40,1,0
78,3,385242,1,13,2,2,2,1,1,9386,0,45,1,1
46,1,235646,2,9,2,7,2,1,1,0,0,40,1,1
40,1,123306,8,11,2,4,2,1,1,0,0,40,1,1
59,1,38573,6,10,2,2,2,1,1,0,0,40,1,1
23,1,216889,2,9,1,3,1,1,1,0,0,40,1,0
23,1,386705,6,10,1,1,4,1,1,0,0,24,1,0
47,2,249585,6,10,2,7,2,1,1,0,0,30,1,0
31,5,47276,1,13,2,5,2,1,1,0,0,38,1,1
42,2,162758,6,10,2,3,2,1,1,0,0,56,1,1
46,5,146497,2,9,3,4,1,1,0,0,0,40,1,0
29,1,190765,2,9,3,10,1,1,1,0,0,44,1,0
21,1,186314,2,9,2,1,2,1,1,0,0,40,1,0
55,1,213615,2,9,2,7,2,1,1,0,0,40,1,1
38,1,162322,8,11,1,12,4,1,0,0,0,40,1,0
44,6,115932,4,14,2,2,2,1,1,0,0,40,1,0
61,2,392694,6,10,3,2,1,1,1,0,0,50,1,1
38,6,143517,1,13,1,2,4,1,1,0,0,40,1,0
50,3,123429,1,13,2,4,2,1,1,0,0,45,17,1
53,1,254285,4,14,2,4,2,1,1,0,0,40,1,1
37,1,238311,2,9,2,10,2,2,1,0,0,36,1,1
49,1,281647,4,14,2,2,2,1,1,0,0,45,1,1
30,1,75167,6,10,2,10,2,1,1,0,0,40,1,1
19,1,252862,8,11,1,4,4,1,0,0,0,40,1,0
59,2,199240,2,9,3,4,1,1,1,0,0,20,3,0
43,1,145762,1,13,2,2,2,1,1,0,0,40,1,0
29,5,142443,1,13,2,4,2,1,1,0,0,60,1,0
49,1,99361,11,15,2,4,2,1,1,0,0,45,1,0
36,1,105138,2,9,3,8,1,1,1,0,0,50,1,0
26,1,183171,3,7,1,5,4,2,1,1055,0,32,1,0
18,1,151866,6,10,1,6,1,1,0,0,0,20,1,0
60,1,297261,6,10,5,6,1,1,0,0,0,15,1,0
43,1,148998,2,9,3,1,5,1,0,0,0,40,1,0
42,1,143046,2,9,1,5,4,1,0,0,0,40,1,0
41,1,183850,2,9,3,6,1,1,1,0,0,50,1,0
55,2,248841,4,14,2,4,2,1,1,0,1977,40,1,1
31,1,198452,1,13,1,1,4,1,0,0,0,40,1,0
20,1,161092,6,10,1,3,4,1,1,0,0,40,1,0
37,1,112497,4,14,2,2,2,1,1,0,0,40,1,1
51,2,155963,6,10,2,7,2,1,1,0,0,55,1,0
28,1,147560,6,10,2,6,2,1,1,0,1902,55,1,1
24,1,376393,8,11,1,6,1,1,0,0,0,40,1,0
21,6,151790,6,10,1,1,4,1,0,0,0,30,1,0
21,1,438139,2,9,1,6,1,1,1,0,0,50,1,0
20, ,163911,6,10,1, ,4,1,0,0,0,40,1,0
35,1,214896,2,9,3,1,1,1,0,0,0,45,1,0
30,1,102821,6,10,2,7,1,1,1,0,0,40,21,0
44,2,90021,2,9,2,7,2,1,1,0,0,30,1,0
45,1,77085,1,13,2,7,2,3,1,0,0,40,9,1
42,1,158555,13,6,2,2,2,1,1,0,0,40,1,0
36, ,28160,2,9,3, ,1,1,0,0,0,40,1,0
32,1,462255,1,13,3,2,1,1,0,0,0,40,1,0
33,1,144949,2,9,1,3,1,1,1,0,0,40,1,0
27,1,116207,5,5,2,7,2,1,1,0,0,32,1,0
17,1,187308,13,6,1,5,4,1,0,0,0,15,1,0
45,5,189890,2,9,1,1,5,1,0,0,0,40,1,0
41,1,185267,1,13,2,4,2,1,1,0,0,40,1,0
19,1,63434,6,10,1,10,1,1,0,0,0,35,1,0
45,1,1366120,8,11,3,5,1,1,0,0,0,8,1,0
41,3,495061,10,16,2,4,2,1,1,99999,0,70,1,1
34,5,134886,2,9,2,5,3,1,0,0,1740,35,1,0
33,1,129707,1,13,1,1,1,1,1,0,0,60,1,1
17, ,181337,13,6,1, ,4,4,0,0,0,20,1,0
51,1,74784,1,13,3,6,1,1,0,0,0,60,1,0
33,1,44392,2,9,3,3,4,1,1,0,0,20,1,0
23,1,406641,6,10,1,3,6,1,0,0,0,18,1,0
52,1,89041,1,13,4,4,1,1,1,0,0,30,1,1
36, ,139770,6,10,3, ,4,1,0,0,0,32,1,0
25,1,180212,2,9,1,1,5,2,0,0,0,40,1,0
38, ,338212,6,10,2, ,3,1,0,0,0,20,1,0
64,2,178472,5,5,6,8,1,1,1,0,0,45,1,0
42,1,384236,4,14,2,4,2,1,1,7688,0,40,1,1
29,1,168470,2,9,1,8,4,1,1,0,0,40,1,0
26,5,80485,1,13,1,4,1,1,0,0,0,38,1,0
38, ,181705,2,9,2, ,2,1,1,0,0,24,1,0
24,1,216867,13,6,1,5,6,1,1,0,0,30,21,0
43,4,214541,6,10,2,2,2,1,1,0,0,40,1,1
38,1,383239,13,6,2,7,2,1,1,3103,0,40,1,1
28,1,70034,1,13,2,6,2,1,1,0,0,45,1,1
18, ,266287,6,10,1, ,4,1,0,0,0,25,1,0
44,1,128485,8,11,2,7,2,2,1,0,0,40,1,0
81, ,89015,2,9,2, ,2,1,1,0,0,18,1,0
55,1,106740,2,9,2,2,2,1,1,0,0,40,1,1
52,1,167527,3,7,5,5,5,2,0,0,0,40,1,0
31,1,19302,1,13,2,4,2,1,1,0,0,40,1,1
35,1,210150,2,9,3,1,5,1,0,0,0,40,1,0
39,1,179824,2,9,1,10,5,2,0,0,0,36,1,0
27,1,420351,2,9,1,8,4,1,1,0,0,40,1,0
23,6,215443,6,10,1,1,1,1,1,0,0,15,1,0
26,1,116044,3,7,6,7,6,1,1,2907,0,50,1,0
33,1,215306,8,11,1,5,1,1,1,0,0,40,13,0
39,1,108069,6,10,1,7,5,1,0,0,0,40,1,0
44,1,260046,2,9,3,8,1,1,1,0,0,40,1,0
38,1,31053,2,9,3,2,5,1,0,0,0,40,1,0
18,1,362302,14,8,1,5,4,1,1,0,0,15,1,0
54,1,87205,2,9,5,5,1,1,0,0,0,15,1,0
45,1,191703,2,9,1,1,4,2,0,0,0,40,1,0
43,1,242968,4,14,2,2,2,3,1,0,0,40,8,1
23,5,185575,1,13,1,4,4,1,0,0,0,40,1,0
37,1,177858,6,10,1,2,1,1,1,2174,0,40,1,0
33,2,73585,3,7,2,7,2,1,1,0,0,50,1,0
45,1,301802,1,13,2,8,2,1,1,0,0,50,1,1
32,3,108467,1,13,1,2,1,1,1,0,0,55,1,0
47,1,431245,9,4,2,7,2,1,1,0,0,40,1,0
44,1,157217,7,12,2,4,2,1,1,0,0,40,1,1
22,1,204935,2,9,1,10,4,1,1,0,0,40,1,0
17,1,277112,3,7,1,6,4,1,1,0,0,30,1,0
64,3,59145,10,16,2,2,2,1,1,0,1902,60,1,1
30,5,159773,1,13,2,11,2,1,1,0,0,45,1,1
51,1,118793,1,13,2,4,2,1,1,0,0,70,1,1
26,6,152457,2,9,1,11,1,1,1,0,0,40,1,0
31,1,187901,6,10,1,6,1,1,0,0,1504,40,1,0
50,1,266529,3,7,2,7,2,1,1,0,0,40,1,0
18, ,256179,6,10,1, ,4,1,1,594,0,10,1,0
63,1,113756,2,9,1,2,4,1,0,0,0,40,1,0
48,1,83444,8,11,2,2,2,1,1,0,0,43,1,1
37,3,30529,1,13,2,6,2,1,1,0,2415,50,1,1
51, ,146325,2,9,2, ,2,1,1,0,0,28,1,0
29,1,198825,2,9,1,2,1,1,0,0,0,38,1,0
69,1,71489,4,14,2,4,2,1,1,0,0,25,1,0
56,1,111218,2,9,2,8,2,1,1,0,0,60,1,0
26, ,221626,1,13,2, ,3,1,0,0,0,40,1,0
39,5,203482,4,14,2,4,2,1,1,7298,0,40,1,1
42,2,352196,2,9,6,5,1,1,0,0,0,22,1,0
